source_file,entity_label,bank_id,account_id,account_type,txn_date,txn_type,amount,name,memo,fitid,is_dup
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-05-12,DEBIT,-19.58,MCDONALDS F40441 00SALEM UT,AUBREY PALMER-32001-000051407   8012945810 MCDONALD'S F40441 000000000635132 SALEM UT,320261330794346067,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-05-11,DEBIT,-13.94,AMAZON MARKEPLACE NA PA,AUBREY PALMER-32001-67RZT8W1DIH MERCHANDISE AMAZON MARKETPLACE NA PA AMZN.COM/BILL WA,320261320766181193,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-05-11,DEBIT,-14.47,AMAZON MARKEPLACE NA PA,AUBREY PALMER-32001-6LY1IYR2U4P MERCHANDISE AMAZON MARKETPLACE NA PA AMZN.COM/BILL WA,320261320765178563,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-05-11,DEBIT,-94.92,AMAZON MARKEPLACE NA PA,AUBREY PALMER-32001-3YX6SOIL2UK MERCHANDISE AMAZON MARKETPLACE NA PA AMZN.COM/BILL WA,320261320766176932,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-05-09,DEBIT,-198.76,MACEYS 000000000800SPANISH FORK,AUBREY PALMER-32001-000190932   8017989803 MACEY'S 000000000800597 SPANISH FORK UT,320261300685415909,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-05-09,DEBIT,-78.63,OLD NAVY US 5635 SPANISH FORK UT,AUBREY PALMER-32001-056354026170563540261710001 84660 OLD NAVY US 5635 SPANISH FORK UT,320261300696638215,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-05-08,DEBIT,-21.48,ADOBE Adobe Systems SAN JOSE CA,AUBREY PALMER-32001-570329722   ADOBE.LY/ENUS ADOBE Adobe Systems SAN JOSE CA,320261290669618842,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-05-08,DEBIT,-255.18,AMAZON MARKEPLACE NA PA,AUBREY PALMER-32001-C866PWT8ISP MERCHANDISE AMAZON MARKETPLACE NA PA AMZN.COM/BILL WA,320261280650139621,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-05-08,DEBIT,-94.46,AMAZONCOM AMZNCOMBILL WA,AUBREY PALMER-32001-IH2Q1135GZQ BOOK STORES AMAZON.COM AMZN.COM/BILL WA,320261290679069238,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-05-08,DEBIT,-3500.00,RICHARDS KAAS OGDEN UT,AUBREY PALMER-32001-CH_3TUUZHJ2 +18888582546 RICHARDS &amp; KAAS OGDEN UT,320261280624191872,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-05-07,CREDIT,2.14,MOBILE PAYMENT THANK YOU,AUBREY PALMER-32001-MOBILE PAYMENT - THANK YOU,320261270591825196,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-05-05,DEBIT,-2.14,GOOGLE GOOGLE ONE GCOHELPPAY CA,AUBREY PALMER-32001-A167DJ22    COMPUTER STORE GOOGLE *GOOGLE ONE G.CO/HELPPAY# CA,320261260568423795,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-05-04,CREDIT,1054.16,AUTOPAY PAYMENT THANK YOU,AUBREY PALMER-32001-AUTOPAY PAYMENT - THANK YOU,320261240504094066,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-05-04,DEBIT,-44.00,SIMPLE WEIGHTLOSS DOVER DE,AUBREY PALMER-32001-CH_3TTQUNJ2 +18888318861 SIMPLE WEIGHTLOSS DOVER DE,320261240513787274,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-05-02,DEBIT,-21.47,OPENAI CHATGPT SUBSSAN FRANCISCO,AUBREY PALMER-32001-CH_3TSIYUC6 +14158799686 OPENAI *CHATGPT SUBSCR SAN FRANCISCO CA,320261220448125316,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-05-01,DEBIT,-2.99,APPLECOMBILL INTERNET CHARGE CA,AUBREY PALMER-32001-MTZ4M6L66ZA RECORD STORE APPLE.COM/BILL INTERNET CHARGE CA,320261210415390334,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-04-30,DEBIT,-17.83,CHICKFILA 00367 0OREM UT,AUBREY PALMER-32001-000138494   8012240958 CHICK-FIL-A #00367 000000000565854 OREM UT,320261210431223805,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-04-30,CREDIT,2.99,MOBILE PAYMENT THANK YOU,AUBREY PALMER-32001-MOBILE PAYMENT - THANK YOU,320261200378999028,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-04-28,CREDIT,5.00,TURO INC TRIP APR SAN FRANCISCO,AUBREY PALMER-32001-RE_3TPWA7A6 +14159654525 TURO INC.* TRIP APR 27 SAN FRANCISCO CA,320261180346865117,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-04-27,DEBIT,-17.18,APPLECOMBILL INTERNET CHARGE CA,AUBREY PALMER-32001-MTZ4KY3V13A RECORD STORE APPLE.COM/BILL INTERNET CHARGE CA,320261180326022208,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-04-23,DEBIT,-159.02,EXPEDIA 734290623064EXPEDIACOM W,AUBREY PALMER-32001-BJHC7LZHG   TRAVEL EXPEDIA 73429062306404 EXPEDIA.COM WA,320261140222185797,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-04-23,DEBIT,-508.60,EXPEDIACOM SEATTLE WA,AUBREY PALMER-32001-042409      AIRLINE/AIR CARRIER EXPEDIA.COM SEATTLE WA,320261140212056143,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-04-23,DEBIT,-118.44,TURO INC TRIP APR SAN FRANCISCO,AUBREY PALMER-32001-CH_3TPWA7A6 +14159654525 TURO INC.* TRIP APR 27 SAN FRANCISCO CA,320261150244314699,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-04-22,DEBIT,-8.59,AMAZON DIGITAL SVCS AMZNCOMBILL,AUBREY PALMER-32001-3ZHW96CY7X8 DIGITAL AMAZON DIGITAL SVCS AMZN.COM/BILL WA,320261120148479475,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-04-17,DEBIT,-61.99,QUICKQUACK ROSEVILLE CA,AUBREY PALMER-32001-CH_3TNHARD1 +18887722792 QUICKQUACK ROSEVILLE CA,320261070001157356,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-04-17,DEBIT,-6.31,USPS PO 4976840653 0SALEM UT,AUBREY PALMER-32001-10716100365 8002758777 USPS PO 4976840653 001380475 SALEM UT,320261080044545497,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-04-17,DEBIT,-40.00,USPS PO 4976840653 0SALEM UT,AUBREY PALMER-32001-10716100366 8002758777 USPS PO 4976840653 001380475 SALEM UT,320261080047030099,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-04-16,DEBIT,-48.55,CAFE ZUPAS SANDY UT,AUBREY PALMER-32001-CH_3TMZL4CL +18018784536 CAFE ZUPAS SANDY UT,320261070022645865,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-04-15,DEBIT,-16.11,Amazon Prime Amazoncom WA,AUBREY PALMER-32001-5DHAFZXGD31 SUBSCRIPTION Amazon Prime Amazon.com WA,320261060991664132,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-04-15,DEBIT,-190.00,COMPREHENSIVE PSYCHOSALT LAKE CI,AUBREY PALMER-32001-73011006106 MEDICAL SERVICE COMPREHENSIVE PSYCHOLOGIC 579000000002 SALT LAKE CIT UT,320261060967632035,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-04-15,DEBIT,-2.14,GOOGLE GOOGLE ONE GCOHELPPAY CA,AUBREY PALMER-32001-A15VGT33    DIGITAL GOODS: APPS GOOGLE *GOOGLE ONE G.CO/HELPPAY# CA,320261060971075517,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-04-14,DEBIT,-20.17,ABC40321EOS FITNESSPRINGVILLE UT,AUBREY PALMER-32001-71094476104 888-827-9262 ABC*40321-EOS FITNESS SPRINGVILLE UT,320261040918030970,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-04-12,DEBIT,-16.11,Amazon Prime Amazoncom WA,AUBREY PALMER-32001-JXS6CLK3X6O SUBSCRIPTION Amazon Prime Amazon.com WA,320261020856115511,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-04-05,DEBIT,-2.14,GOOGLE GOOGLE ONE GCOHELPPAY CA,AUBREY PALMER-32001-A15Q57A4    DIGITAL GOODS: APPS GOOGLE *GOOGLE ONE G.CO/HELPPAY# CA,320260960685131525,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-04-05,DEBIT,-2.22,TURO INC TRIP MAR SAN FRANCISCO,AUBREY PALMER-32001-CH_3TJ3WSA6 +14159654525 TURO INC.* TRIP MAR 26 SAN FRANCISCO CA,320260960693625904,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-04-04,CREDIT,4383.15,AUTOPAY PAYMENT THANK YOU,AUBREY PALMER-32001-AUTOPAY PAYMENT - THANK YOU,320260940619866863,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-04-04,DEBIT,-16.13,CANVA I04841382870AUSTIN TX,AUBREY PALMER-32001-CH_2TIXVXK8 +17372853388 CANVA* I04841-38287012 AUSTIN TX,320260940627347141,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-04-04,DEBIT,-44.00,SIMPLE PREMIUM DOVER DE,AUBREY PALMER-32001-CH_3TIYCLJ2 +18888318861 SIMPLE PREMIUM DOVER DE,320260940630322862,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-04-04,DEBIT,-169.71,TJ MAXX 1484 0000SPANISH FORK UT,AUBREY PALMER-32001-23020338732108794           01701 T.J. MAXX #1484 000001484 SPANISH FORK UT,320260950667225866,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-04-03,DEBIT,-65.30,SMITHS FUEL 9271 000SPRINGVILLE,AUBREY PALMER-32001-99999996093 8666111979 SMITHS FUEL 9271 000009271 SPRINGVILLE UT,320260940647294734,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-04-01,DEBIT,-2.99,APPLECOMBILL INTERNET CHARGE CA,AUBREY PALMER-32001-MTZ4J7494HA RECORD STORE APPLE.COM/BILL INTERNET CHARGE CA,320260910530747410,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-03-29,DEBIT,-20.07,TURO INC TRIP MAR SAN FRANCISCO,AUBREY PALMER-32001-CH_3TGVFOA6 +14159654525 TURO INC.* TRIP MAR 26 SAN FRANCISCO CA,320260890491678481,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-03-28,DEBIT,-154.79,Residence Inn By MarBedford TX,AUBREY PALMER-32001-FG 99806    8173542222 Residence Inn By Marriott Dall Bedford TX,320260870425152501,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-03-27,DEBIT,-17.18,APPLECOMBILL INTERNET CHARGE CA,AUBREY PALMER-32001-MV0DK90NT0A RECORD STORE APPLE.COM/BILL INTERNET CHARGE CA,320260870419738732,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-03-24,DEBIT,-166.24,TURO INC TRIP MAR SAN FRANCISCO,AUBREY PALMER-32001-CH_3TEA0HA6 +14159654525 TURO INC.* TRIP MAR 26 SAN FRANCISCO CA,320260850363847031,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-03-18,CREDIT,60.41,ADJUST MEMBERSHIP FEE,AUBREY PALMER-32001-ADJUST MEMBERSHIP FEE,320260773121764910,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-03-18,DEBIT,-834.79,DELTA AIR LINES,AUBREY PALMER-32001-18002211212 DELTA AIR LINES ATLANTA,320260770139187151,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-03-18,DEBIT,-111.58,RENEWAL MEMBERSHIP FEE,AUBREY PALMER-32001-RENEWAL MEMBERSHIP FEE,320260773121764911,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-03-17,DEBIT,-25.79,DESCRIPT SAN FRANCISCO CA,AUBREY PALMER-32001-CH_3TC6YZAP +14152317449 DESCRIPT SAN FRANCISCO CA,320260770143344065,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-03-17,DEBIT,-61.99,QUICKQUACK ROSEVILLE CA,AUBREY PALMER-32001-CH_3TC2MQD1 +18887722792 QUICKQUACK ROSEVILLE CA,320260760097333395,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-03-15,DEBIT,-2.14,GOOGLE GOOGLE ONE GCOHELPPAY CA,AUBREY PALMER-32001-A15DZ0HI    DIGITAL GOODS: GAMES GOOGLE *GOOGLE ONE G.CO/HELPPAY# CA,320260750069308386,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-03-14,DEBIT,-20.17,ABC40321EOS FITNESSPRINGVILLE UT,AUBREY PALMER-32001-71094476073 888-827-9262 ABC*40321-EOS FITNESS SPRINGVILLE UT,320260730017505135,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-03-11,DEBIT,-354.50,IN MCCLURE STEWARMURRAY UT,AUBREY PALMER-32001-070I149Z6TD21652            84107 IN *MCCLURE &amp; STEWART TAX RESOLUTIONS MURRAY UT,320260700924703220,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-03-11,CREDIT,300.00,KAPA0001 30000 credit,AUBREY PALMER-32001-IN *MCCLURE &amp; STEWART TAX KAPA:0001 300.00 credit,320260710948524231,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-03-11,DEBIT,-37.60,MCAFEEAUTORENEWAL 8666223911 TX,AUBREY PALMER-32001-CS381228904 SECURITY SVS MCAFEE*AUTORENEWAL 866-622-3911 TX,320260700926981132,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-03-05,DEBIT,-2.14,GOOGLE GOOGLE ONE GCOHELPPAY CA,AUBREY PALMER-32001-A158HHKW    DIGITAL GOODS: APPS GOOGLE *GOOGLE ONE G.CO/HELPPAY# CA,320260650785226815,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-03-05,DEBIT,-16.56,SUBWAY SPANISH FORK UT,AUBREY PALMER-32001-471679      801-794-0700 SUBWAY SPANISH FORK UT,320260650799900607,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-03-04,DEBIT,-17.50,AMAZON MARKEPLACE NA PA,AUBREY PALMER-32001-250JGLS3LFD MERCHANDISE AMAZON MARKETPLACE NA PA AMZN.COM/BILL WA,320260640762687425,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-03-04,CREDIT,1072.61,AUTOPAY PAYMENT THANK YOU,AUBREY PALMER-32001-AUTOPAY PAYMENT - THANK YOU,320260630722915708,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-03-04,DEBIT,-16.13,CANVA I04810556841CAMDEN DE,AUBREY PALMER-32001-CH_2T7J9QK8 +17372853388 CANVA* I04810-55684113 CAMDEN DE,320260630728904742,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-03-04,DEBIT,-44.00,SIMPLE PREMIUM DOVER DE,AUBREY PALMER-32001-CH_3T7LIUJ2 +18888318861 SIMPLE PREMIUM DOVER DE,320260630729110796,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-03-02,DEBIT,-80.27,AMAZON MARKEPLACE NA PA,AUBREY PALMER-32001-6YAIVRYALVP MERCHANDISE AMAZON MARKETPLACE NA PA AMZN.COM/BILL WA,320260620711567971,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-03-02,DEBIT,-161.69,AMAZON MARKEPLACE NA PA,AUBREY PALMER-32001-6IPOG82B4DE MERCHANDISE AMAZON MARKETPLACE NA PA AMZN.COM/BILL WA,320260630727388328,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-03-01,DEBIT,-2.99,APPLECOMBILL INTERNET CHARGE CA,AUBREY PALMER-32001-MTZ4F9T1YKA RECORD STORE APPLE.COM/BILL INTERNET CHARGE CA,320260600639733772,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-03-01,DEBIT,-26.10,JERSEY MIKES 17032 1MESQUITE NV,AUBREY PALMER-32001-03100084    725-204-4980 JERSEY MIKES 17032 17032 MESQUITE NV,320260620717408230,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-03-01,DEBIT,-32.65,MAVERIK 585 0000000ST GEORGE UT,AUBREY PALMER-32001-000286029   8007897755 MAVERIK #585 000000000445147 ST. GEORGE UT,320260610668694176,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-03-01,DEBIT,-51.25,SAMS CLUB FUEL 4830AVONDALE AZ,AUBREY PALMER-32001-60600052820 AUTO FUEL DISPENSER SAM'S CLUB FUEL 4830 4830 AVONDALE AZ,320260600641620152,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-03-01,DEBIT,-33.07,USA TRAVEL CENTER KINGMAN AZ,AUBREY PALMER-32001-00022129    602-413-2942 USA TRAVEL CENTER KINGMAN AZ,320260610680667539,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-03-01,DEBIT,-34.20,USA TRAVEL CENTER KINGMAN AZ,AUBREY PALMER-32001-00022120    602-413-2942 USA TRAVEL CENTER KINGMAN AZ,320260610680652828,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-02-28,DEBIT,-24.24,BB DINER GOODYEAR 4GOODYEAR AZ,AUBREY PALMER-32001-99999996060 6239322968 BB DINER GOODYEAR #44 OLO 000009044 GOODYEAR AZ,320260600646463111,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-02-28,DEBIT,-509.56,QUALITY INN SUITESGOODYEAR AZ,AUBREY PALMER-32001-74996875    623-932-9191 QUALITY INN &amp; SUITES AZ304 GOODYEAR AZ,320260590613080849,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-02-27,DEBIT,-37.66,1130 NORTH 100 WEST PAROWAN UT,AUBREY PALMER-32001-00000008070 4354773311 1130 NORTH 100 WEST 10083954015 PAROWAN UT,320260590621262595,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-02-27,DEBIT,-17.18,APPLECOMBILL INTERNET CHARGE CA,AUBREY PALMER-32001-MTZ4D4FWXVA RECORD STORE APPLE.COM/BILL INTERNET CHARGE CA,320260590609705656,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-02-27,DEBIT,-73.33,MAVERIK 279 0000000SPRINGVILLE U,AUBREY PALMER-32001-000487354   9999999999 MAVERIK #279 000000000897426 SPRINGVILLE UT,320260590627458489,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-02-26,DEBIT,-9.99,APPLECOMBILL INTERNET CHARGE CA,AUBREY PALMER-32001-MSHNH7SJHVA RECORD STORE APPLE.COM/BILL INTERNET CHARGE CA,320260580577677496,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-02-26,DEBIT,-507.26,SAMS CLUB 6685 6685PROVO UT,AUBREY PALMER-32001-60576000570 WHOLESALE CLUB SAM'S CLUB 6685 6685 PROVO UT,320260570545846179,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-02-19,DEBIT,-1597.23,DISCOUNT TIRE UTS 24SPANISH FORK,AUBREY PALMER-32001-0-20-401    8887746560 DISCOUNT TIRE UTS 24 000002138 SPANISH FORK UT,320260510395915847,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-02-17,DEBIT,-25.79,DESCRIPT SAN FRANCISCO CA,AUBREY PALMER-32001-CH_3T1XJBAP +14152317449 DESCRIPT SAN FRANCISCO CA,320260480321254087,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-02-17,DEBIT,-61.99,QUICKQUACK ROSEVILLE CA,AUBREY PALMER-32001-CH_3T1T31D1 +18887722792 QUICKQUACK ROSEVILLE CA,320260480301293174,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-02-15,DEBIT,-3.00,CTLPCSC SERVICEWORKMELVILLE NY,AUBREY PALMER-32001-80400676    844-272-9675 CTLP*CSC SERVICEWORKS MELVILLE NY,320260470282516905,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-02-15,DEBIT,-2.14,GOOGLE GOOGLE ONE GCOHELPPAY CA,AUBREY PALMER-32001-A14WLM0O    DIGITAL GOODS: GAMES GOOGLE *GOOGLE ONE G.CO/HELPPAY# CA,320260470273708303,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-02-14,DEBIT,-20.17,ABC40321EOS FITNESSPRINGVILLE UT,AUBREY PALMER-32001-71094476045 888-827-9262 ABC*40321-EOS FITNESS SPRINGVILLE UT,320260450221556179,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-02-13,DEBIT,-3.00,CTLPCSC SERVICEWORKMELVILLE NY,AUBREY PALMER-32001-80225818    844-272-9675 CTLP*CSC SERVICEWORKS MELVILLE NY,320260450230766739,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-02-13,DEBIT,-6.44,PRIME VIDEO CHANNELSAMZNCOMBILL,AUBREY PALMER-32001-5T2374XE8YM DIGITAL PRIME VIDEO CHANNELS AMZN.COM/BILL WA,320260440186129089,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-02-09,DEBIT,-12.02,ATOLEA JEWE 0601097420 FR,AUBREY PALMER-32001-10202994509 0601097420 ATOLEA JEWE 0601097420 FR,320260410104187312,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-02-09,DEBIT,-13.14,ATOLEA JEWE 0601097420 FR,AUBREY PALMER-32001-10202994614 0601097420 ATOLEA JEWE 0601097420 FR,320260410104188583,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-02-09,DEBIT,-18.90,ATOLEA JEWE 0601097420 FR,AUBREY PALMER-32001-10202994574 0601097420 ATOLEA JEWE 0601097420 FR,320260410105083912,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-02-09,DEBIT,-124.51,ATOLEA JEWE 0601097420 FR,AUBREY PALMER-32001-10202994462 0601097420 ATOLEA JEWE 0601097420 FR,320260410105082658,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-02-05,DEBIT,-2.14,GOOGLE GOOGLE ONE GCOHELPPAY CA,AUBREY PALMER-32001-A14QURS7    DIGITAL GOODS: APPS GOOGLE *GOOGLE ONE G.CO/HELPPAY# CA,320260370993551106,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-02-05,DEBIT,-111.26,SP WALLI CASESLLC ALPINE UT,AUBREY PALMER-32001-CH_3SXXHMFT +12088755208 SP WALLI CASESLLC ALPINE UT,320260360960565466,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-02-04,CREDIT,1373.10,AUTOPAY PAYMENT THANK YOU,AUBREY PALMER-32001-AUTOPAY PAYMENT - THANK YOU,320260350930303018,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-02-04,DEBIT,-18.05,CHEVRON 0208545CHEVSPRINGVILLE U,AUBREY PALMER-32001-00208545 45 SERVICE STN CHEVRON 0208545/CHEVRON SPRINGVILLE UT,320260360982221758,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-02-01,DEBIT,-2.99,APPLECOMBILL INTERNET CHARGE CA,AUBREY PALMER-32001-MTZ49FX7NFA RECORD STORE APPLE.COM/BILL INTERNET CHARGE CA,320260320853935303,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-01-28,CREDIT,67.62,TURO INC TRIP JAN SAN FRANCISCO,AUBREY PALMER-32001-RE_3STZ48A6 +14159654525 TURO INC.* TRIP JAN 27 SAN FRANCISCO CA,320260280740300962,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-01-27,DEBIT,-17.18,APPLECOMBILL INTERNET CHARGE CA,AUBREY PALMER-32001-MTZ48281X5A RECORD STORE APPLE.COM/BILL INTERNET CHARGE CA,320260280745501042,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-01-27,DEBIT,-139.58,EXPEDIA 733583177608EXPEDIACOM W,AUBREY PALMER-32001-40F6RABHA3M 8777877186 / frdss@ex EXPEDIA 73358317760875 EXPEDIA.COM WA,320260270729462140,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-01-27,DEBIT,-139.25,TURO INC TRIP JAN SAN FRANCISCO,AUBREY PALMER-32001-CH_3SULPVA6 +14159654525 TURO INC.* TRIP JAN 27 SAN FRANCISCO CA,320260270735508481,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-01-26,DEBIT,-9.99,APPLECOMBILL INTERNET CHARGE CA,AUBREY PALMER-32001-MSHND880XJA RECORD STORE APPLE.COM/BILL INTERNET CHARGE CA,320260270721342178,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-01-26,DEBIT,-108.57,TURO INC TRIP JAN SAN FRANCISCO,AUBREY PALMER-32001-CH_3STZ48A6 +14159654525 TURO INC.* TRIP JAN 27 SAN FRANCISCO CA,320260270717968919,false
activity.qbo,activity,,PMDSUUCK4RT99IE|32001,,2026-01-23,DEBIT,-232.50,UTAHDMV RENEWAL EXPSALT LAKE CIT,AUBREY PALMER-32001-62841807    GOVT SERVICS UTAH-DMV RENEWAL EXP SALT LAKE CITY UT,320260240655545121,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-09,DEBIT,-3752.68,POS  BBQGUYS*19124012       BBQG,POS BBQGUYS*19124012 BBQGUYS.COM LAUS,96c2a2bf95577448b1bb5dbd091a6568303eda9b,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-11,DEBIT,-772.19,POS  WF *WAYFAIR4371741136  866-,POS WF *WAYFAIR4371741136 866-263-8325 MAUS,5b0c81ae2e82a9d273ccf024480c11b7f9b33d7a,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-11,DEBIT,-772.19,POS  WF *WAYFAIR4411920466  866-,POS WF *WAYFAIR4411920466 866-263-8325 MAUS,44b731b256a4e750dba82372b0a31ea8f75117e3,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-11,DEBIT,-1450.00,Ext WD RICKS AND COMPAN  - RICKS,Ext WD RICKS AND COMPAN - RICKS AND,733036dbf8d9eeab2ddd6b9d626dbdd301e41770,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-16,DEBIT,-4804.32,Ext WD ROCKYMTN/PACIFIC  - POWER,Ext WD ROCKYMTN/PACIFIC - POWER BILL 840260361ACHPAY,320598c955038c9189cb86bb9f4ee9d3890c7683,false
AccountHistory (1).qbo,(1),[ROUTING-REDACTED],313240148560,CHECKING,2026-03-18,DEBIT,-512.43,POS  IN *M GRAPHICS AND SIGN801-,POS IN *M GRAPHICS AND SIGN801-7481177 UTUS,f040efa2b87069edd70cce657e511c024ada9127,false
